product_name,category,deskripsi,indikasi_umum,dosis,aturan_pakai
Minyak Tawon CC 20 ml,Minyak Angin & Balsam," MINYAK TAWON CC merupakan minyak gosok atau minyak urut yang dapat digunakan untuk membantu meredakan nyeri sendi, sakit gigi, bisul, sakit kepala, kudis, panu, gatal-gatal akibat digigit serangga, muntah, sakit perut dan batuk. "," Minyak gosok atau minyak urut yang dapat digunakan untuk membantu meredakan nyeri sendi, sakit gigi, bisul, sakit kepala, kudis, panu, gatal-gatal akibat digigit serangga, muntah, sakit perut dan batuk. ", Sesuai kebutuhan. ," Oleskan pada bagian yang luka atau sakit, biarkan meresep sampai ke dalam kulit. "
Minyak Tawon DD 30 ml,Minyak Angin & Balsam," MINYAK TAWON DD merupakan minyak gosok atau minyak urut yang dapat digunakan untuk membantu meredakan nyeri sendi, sakit gigi, bisul, sakit kepala, kudis, panu, gatal-gatal akibat digigit serangga, muntah, sakit perut dan batuk. "," Minyak gosok atau minyak urut yang dapat digunakan untuk membantu meredakan nyeri sendi, sakit gigi, bisul, sakit kepala, kudis, panu, gatal-gatal akibat digigit serangga, muntah, sakit perut dan batuk. ", Sesuai kebutuhan. ," Oleskan pada bagian yang luka/sakit, biarkan meresep sampai kedalam kulit "
Cap Lang Minyak Kayu Putih Plus 15 ml,Minyak Angin & Balsam," CAP LANG MINYAK KAYU PUTIH PLUS adalah minyak putih alami yang digunakan untuk membantu meringankan sakit perut, perut kembung, rasa mual, dan gatal-gatal akibat gigitan serangga/nyamuk "," Membantu meredakan masuk angin, perut kembung, rasa mual, pusing, sakit kepala, gatal-gatal karena gigitan serangga atau nyamuk ", Oleskan secukupnya , Gosokkan secukupnya pada bagian tubuh yang diinginkan 
Plossa Inhaler & Roll On Blue Mountain 8 ml,Minyak Angin & Balsam," PLOSSA BLUE MOUNTAIN 8 ML merupakan minyak angin aromatherapy dengan kandungan menthol & peppermint yang dapat membantu meredakan pegal-pegal, sakit kepala, gejala masuk angin, kembung dan mual. "," Produk ini digunakan sebagai Roll-On dan Inhaler untuk membantu meredakan pegal-pegal, sakit kepala, gejala masuk angin, kembung, mual, aromatherapi yang menyegarkan. ", 0 , Oleskan pada bagian tubuh yang ingin dihangatkan 
Air Mancur Parcok 75 ml,Minyak Angin & Balsam," AIR MANCUR PARCOK 75 ML membantu meredakan pegal dan linu, rasa kaku pada otot, nyeri otot, bengkak karena terpukul dan gatal akibat digigit serangga. "," Membantu meredakan pegal dan linu, rasa kaku pada otot, nyeri otot, bengkak karena terpukul dan gatal akibat digigit serangga. ", Sesuai kebutuhan ," Kocok dulu, kemudian tuangkan secukupnya. Lalu oleskan atau gosokkan secara merata pada bagian tubuh yang terasa nyeri. "
Cap Lang Minyak Kayu Putih 15 ml,Minyak Angin & Balsam," CAP LANG MINYAK KAYU PUTIH adalah minyak putih alami yang digunakan untuk membantu meringankan sakit perut, perut kembung, rasa mual, dan gatal-gatal akibat gigitan serangga/nyamuk "," Membantu meredakan masuk angin, perut kembung, rasa mual, pusing, sakit kepala, gatal-gatal karena gigitan serangga atau nyamuk ", Oleskan secukupnya , Gosokkan secukupnya pada bagian tubuh yang diinginkan 
Cap Lang Minyak Kayu Putih 210 ml,Minyak Angin & Balsam," CAP LANG MINYAK KAYU PUTIH adalah minyak putih alami yang digunakan untuk membantu meringankan sakit perut, perut kembung, rasa mual, dan gatal-gatal akibat gigitan serangga/nyamuk "," Membantu meredakan masuk angin, perut kembung, rasa mual, pusing, sakit kepala, gatal-gatal karena gigitan serangga atau nyamuk ", Oleskan secukupnya , Gosokkan secukupnya pada bagian tubuh yang diinginkan 
Cap Lang Minyak Kayu Putih Plus 30 ml,Minyak Angin & Balsam," CAP LANG MINYAK KAYU PUTIH PLUS adalah minyak putih alami yang digunakan untuk membantu meringankan sakit perut, perut kembung, rasa mual, dan gatal-gatal akibat gigitan serangga/nyamuk "," Membantu meredakan masuk angin, perut kembung, rasa mual, pusing, sakit kepala, gatal-gatal karena gigitan serangga atau nyamuk ", Oleskan secukupnya , Gosokkan secukupnya pada bagian tubuh yang diinginkan 
Cap Lang Minyak Urut GPU Sereh 60 ml,Minyak Angin & Balsam," CAP LANG MINYAK URUT GPU 60 ML digunakan untuk membantu meredakan pegal linu, nyeri sendi, sakit punggung, keseleo, memar dan memperlancar peredaran darah. "," Membantu meredakan pegal linu, nyeri sendi, sakit punggung, keseleo, memar dan memperlancar peredaran darah. "," Gosokkan secukupnya pada kening, dada, hidung, atau pada bagian yang sakit lainnya "," Dapat digosok, dipijat atau diurut pada bagian tubuh yang membutuhkan secara berulang dan secukupnya "
Freshcare Press & Relax Minyak Angin Kayu Putih 10 ml,Minyak Angin & Balsam," Freshcare Press & Relax Minyak Angin Kayu Putih merupakan minyak angin yang berfungsi untuk membantu meredakan perut kembung, pusing, gejala masuk angin dan mabuk perjalanan. "," Membantu meredakan perut kembung, pusing, gejala masuk angin dan mabuk perjalanan. ", Sesuai kebutuhan ," Oleskan pada kening, dada, leher menggunakan ujung roll on. Gunakan tutup bulatnya sebagai kerokan pada punggung, pundak, leher, atau bagian lainnya.  "
