product_name,category,deskripsi,indikasi_umum,dosis,aturan_pakai
Otsu-NaCl 0.9% Infus 100 ml (Natrium Chloride / Sodium Chloride),Lainnya," OTSU SODIUM CHLORIDE INFUS 100 ML merupakan cairan infus yang mengandung NaCl 0,9%. Infus ini digunakan untuk mengembalikan keseimbangan elektrolit pada dehidrasi. Ion natrium adalah elektrolit utama pada cairan ekstraselular yang diperlukan dalam distribusi cairan dan elektrolit lainnya. Ion klorida berperan sebagai buffering agen pada paru-paru dan jaringan. Ion ini membantu memfasilitasi oksigen dan karbon dioksida untuk berikatan dengan hemoglobin. Ion natrium dan ion klorida diatur oleh ginjal yang mengontrol homeostatis dengan absopsi atau ekskresi pada tubulus. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. 
Mengembalikan keseimbangan elektrolit pada dehidrasi. "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.
Sebagai pengganti cairan atau elektolit tubuh:
Dosis, kecepatan infus, dan durasi pemberian bersifat individual berdasarkan kondisi tiap pasien. Kondisi seperti usia, berat badan, dan hasil laboratorium pasien. ", Sesuai dengan petunjuk dokter. 
Phenol Glycerol 10 % Obat Tetes Telinga 5 ml,Lainnya, PHENOL GLYCEROL mengandung bahan aktif phenol 10% yang bekerja sebagai antiseptik. Obat tetes ini digunakan untuk mengobati infeksi pada bagian luar dan tengah rongga telinga.  , Sebagai antiseptik pada bagian luar dan tengah rongga telinga. ," Sehari 2 - 3 kali, 1 - 2 tetes pada telinga yang sakit. ", Diteteskan pada telinga yang sakit. 
Sirplus Sirup Rasa Strawberry 100 ml,Lainnya, SIRPLUS merupakan sirup rasa strawberry yang digunakan untuk campuran puyer. , Pelarut obat atau pemanis obat , Campurkan 1 bagian obat dengan 3 bagian sirplus sirup , Campur 1 bagian bubuk Sirplus dengan 5 bagian obat. 
Ecosol NaCl 0.9 % Infus 100 ml (Natrium Chloride / Sodium Chloride),Lainnya," ECOSOL NACL 100 ML merupakan cairan infus yang mengandung NaCl 0.9% (Natrium Klorida 0,9 g dan Aqua pro injeksi hingga 100 ml). Infus ini digunakan sebagai pengganti cairan isotonik plasma; mengatasi kekurangan natrium klorida, alkalosis hipokloremik; dan sebagai larutan pengantar untuk pengobatan tambahan. Natrium klorida merupakan garam utama yang berperan dalam mempertahakan kondisi osmosis darah dan jaringan, perubahan kadar Natrium dan Klorida akan mengubah kondisi ini dan memengaruhi pergerakan cairan dan difusi garam dalam jaringan seluler.  Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER.  "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS.
- Pengganti cairan isotonis plasma 
- Kekurangan natrium dan klorida 
- Alkalosis Hipokloremik 
- Larutan pengantar untuk pengobatan tambahan "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.
Dosis, kecepatan infus, dan durasi pemberian bersifat individual berdasarkan kondisi tiap pasien. Kondisi seperti usia, berat badan, dan hasil laboratorium pasien. "," Secara intravena.
Sesuai dengan petunjuk dokter "
Ivermectin 12 mg 20 Tablet,Lainnya, IVERMECTIN Tablet merupakan obat golongan Antihelmintik yang digunakan untuk infeksi Strongylodiasis usus karena parasit cacing Strongyloides stercoralis. Obat ini juga dindikasikan untuk infeksi Onchocerciasis yang disebabkan oleh parasit Onchocerca volvulus. Dalam penggunaan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER. , INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Infeksi Strongyloidiasis dan Onchocerciasis ," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. Strongiloidyasis : Dosis tunggal 200 mcg/KgBB, Onchocerciasis: 150 mcg/KgBB. ", Harus diminum saat perut kosong / sebelum makan. 
Akilen Ear Drop 5 ml,Lainnya, AKILEN EAR DROP 5 ML obat tetes telinga yang digunakan untuk mengobati infeksi bakteri pada telinga misalnya Chronic suppurative otitis media dan externa. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. , Otitis media supuratif dan otitis eksterna ," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.
Untuk dewasa : 2 x sehari 6-10 tetes telinga. Untuk anak-anak : 2 x sehari 3-5 tetes telinga. ", Teteskan pada telinga yang sakit 
Megabal 500 mcg 10 Kapsul,Lainnya, MEGABAL 500 MCG 10 KAPSUL merupakan obat yang di gunakan untuk mengatasi kondisi defisiensi vitamin B12. Megabal mengandung Mecobalamin yang merupakan senyawa vitamin yang larut dalam air dan merupakan vitamin esensial yang di butuhkan tubuh untuk menjalankan fungsinya dengan normal. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. ," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. 
Neuropati perifer & Anemia Megalobastik yang disebabkan defisiensi vit "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.
Dewasa : 3 x sehari 1 kapsul ", Sebelum atau sesudah makan 
Tarivid Ear Drop 0.3% 5 ml,Lainnya, TARIVID EAR DROP merupakan obat tetes telinga yang mengandung antibiotik Ofloxacin yang termasuk dalam golongan antibiotik fluoroquinolone. Obat ini digunakan untuk mengobati otitis media supuratif kronik dan otitis eksterna. Obat ini bekerja dengan cara menghambat enzim DNA girase dan topoisomerase di inti sel bakteri sehigga bersifat bakterisidal yaitu membunuh bakteri. Dalam penggunaan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER. ," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Otitis media supuratif kronik, otitis eksterna.  "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.
2 kali sehari, 6 - 10 tetes di telinga yang sakit.  "," Teteskan ke dalam telinga yang sakit. 
 "
Transamin 500 mg 10 Tablet,Lainnya," TRANSAMIN merupakan obat dengan kandungan Tranexamic acid atau Asam Traneksamat dalam bentuk kapsul. Obat ini digunakan untuk membantu menghentikan perdarahan abnormal, perdarahan pada genitalia, peradangan, gatal-gatal pada kulit, serta nyeri pada rongga atau mukosa mulut. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. 
- Pendarahan akibat fibrinolisis sistemik. 
- Pendarahan abnormal akibat fibrinolisis lokal (genitalia, pendarahan pada dahak, dan lainnya). 
- Gejala seperti kondisi kulit yang ditandai kemerahan atau ruam, pembengkakan atau gatal-gatal pada suatu penyakit. 
- Gejala seperti peradangan yang menyerang tenggorokan atau hulu kerongkongan, peningkatkan aliran darah ke berbagai jaringan dalam tubuh (hiperemia) pada tonsilitis dan faringolaringtis. 
- Nyeri pada rongga atau mukosa mulut pada kasus-kasus stomatis. "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. 
3-4 kali sehari sebanyak 1 tablet. ", Sebelum atau sesudah makan 
Vital Ear Drops 10 ml,Lainnya," VITAL EAR OIL merupakan cairan tetes telinga yang mengandung Thymol, Oleum Menthol, dan Oleum Camphora. Cairan ini digunakan untuk mengatasi masalah telinga seperti melunakkan kotoran telinga dan mencegah infeksi telinga. "," Otitis eksterna, otitis media, radang telinga ", 2 tetes 3 kali sehari , Diteteskan pada telinga yang sakit 
