product_name,category,deskripsi,indikasi_umum,dosis,aturan_pakai
Trichodazol 500 mg 10 Tablet,Antibiotik & Anti Jamur," TRICHODAZOL 500 MG 10 TABLET mengandung zat aktif Metronidazole. Metronidazol berinteraksi dengan DNA mikroba untuk memecahkan untai dan struktur heliksnya yang menyebabkan penghambatan sintesis protein, degradasi, dan kematian sel bakteri. Obat ini digunakan untuk pengobatan uretritis dan vaginitis karena Trichomonas vaginalis, amoebiasis intestinal dan hepar, pencegahan infeksi anaerob pasca operasi, giardiasis karena Giardia lambliasis. Dalam penggunaan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS.   
Pengobatan uretritis dan vaginitis karena Trichomonas vaginalis, amoebiasis intestinal dan hepar, pencegahan infeksi anaerob pasca operasi, giardiasis karena Giardia lambliasis "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.  
Trikomoniasis, Dewasa : 2000 mg sebagai dosis tunggal atau 200 mg 3 x sehari. Selama 7 hari atau 400 mg 2 x sehari selama 5-7 hari.  
Anak : 40 mg/kg sebagai dosis tunggal atau 15-30 mg/kg setiap hari dalam 2-3 dosis terbagi. Maks: 2.000 mg/dosis.  

Profilaksis infeksi bakteri anaerob pasca operasi  
Dewasa : 400 mg 8 jam dalam 24 jam sebelum operasi diikuti dengan IV atau dosis rektal pasca operasi sampai terapi oral memungkinkan. Maks: 4.000 mg setiap hari.  
Anak: Bayi baru lahir <40 minggu 10 mg/kg sebagai dosis tunggal sebelum operasi. <12 tahun 20-30 mg/kg sebagai dosis tunggal diberikan 1-2 jam sebelum operasi.  

Giardiasis  
Dewasa: 2.000 mg 1 x sehari selama 3 hari atau 400 mg 3 x sehari selama 5 hari atau 500 mg 2 x sehari selama 7-10 hari. Alternatifnya, 15-40 mg/kg setiap hari dalam 2-3 dosis terbagi.  
Anak 1-3 tahun : 50 mg sekali sehari selama 3 hari. Anak >3-7 tahun : 600-800 mg 1 x sehari selama 3 hari.  
Anak >7-10 tahun: 1.000 mg sekali sehari selama 3 hari.  
Anak >10 tahun Sama seperti dosis dewasa.  
Alternatifnya, 15-40 mg/kg setiap hari dalam 2-3 dosis terbagi.  

Amoebiasis  
Dewasa: 800 mg 3 x sehari selama 5 hari (infeksi usus), 400-800 mg selama 5-10 hari (infeksi ekstra-usus) atau 35-50 mg / kg setiap hari dalam 3 dosis terbagi selama 5-10 hari. Maks: 2.400 mg setiap hari.  
Anak 1-3 tahun : 200 mg 3 x sehari selama 5 hari (usus), 100-200 mg 3 x sehari selama 5-10 hari.  
Anak 3-7 tahun : 200 mg 4 x sehari selama 5 hari (ekstra-usus), 100-200 mg 4 x sehari selama 5-10 hari. 7-10 tahun 400 mg 3 x sehari selama 5 hari (ekstra-usus), 400-800 3 x sehari selama 5-10 hari atau 35-50 mg/kg setiap hari dalam 3 dosis terbagi selama 5-10 hari. Maks: 2.400 mg setiap hari.  

Infeksi bakteri anaerob  
Dewasa: Awalnya, 800 mg diikuti 400 mg setiap 8 jam biasanya selama sekitar 7 hari.  
Anak: <8 minggu 15 mg/kg sekali sehari atau dibagi menjadi 7,5 mg/kg setiap 12 jam. >8 minggu sampai 12 tahun 20-30 mg/kg sebagai dosis tunggal atau dibagi menjadi 7,5 mg/kg setiap 8 jam selama 7 hari. Dosis harian dapat ditingkatkan menjadi 40 mg/kg berdasarkan beratnya infeksi. ", Sesudah makan 
Clindamycin 300 mg 10 Kapsul,Antibiotik & Anti Jamur," CLINDAMYCIN merupakan antibiotik yang bekerja dengan cara menghambat sintesis protein bakteri dengan mengikat subunit ribosom 50S secara reversibel, sehingga mencegah pembentukan ikatan peptida, perakitan ribosom, dan proses translasi. Antibiotik ini digunakan untuk infeksi yang disebabkan oleh organisme yang rentan misalnya Strep, Penumococci & Staph disaluran pernapasan termasuk emfisema, pneumonitis anaerob & abses paru, kulit & jaringan lunak, septikemia, infeksi intraabdominal, infeksi ginekologi termasuk endometritis, selulitis pelvis, infeksi pasca operasi, infeksi tulang & sendi. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS.   
Antibiotik ini digunakan untuk infeksi yang disebabkan oleh organisme yang rentan misalnya Strep, Penumococci & Staph disaluran pernapasan termasuk emfisema, pneumonitis anaerob & abses paru, kulit & jaringan lunak, septikemia, infeksi intraabdominal, infeksi ginekologi termasuk endometritis, selulitis pelvis, infeksi pasca operasi, infeksi tulang & sendi. "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.  
Dewasa :  
Infeksi berat : 150 - 300 mg tiap 6 jam.  
Infeksi sangat berat : 300 - 450 mg tiap 6 jam.   

Anak : infeksi berat : 3 - 6 mg/kg BB tiap 6 jam tergantung pada tingkat keparahan infeksi.   

Durasi terapi setidaknya 10 hari berturut-turut. ", Sesudah makan 
Itraconazole 100 mg 10 Kapsul,Antibiotik & Anti Jamur," ITRACONAZOLE 100 MG KAPSUL adalah obat antifungal turunan triazol, yang bekerja dengan cara menghambat aktivitas CYP450 jamur, sehingga menurunkan biosintesis ergosterol dan menghambat pembentukan membran sel jamur. Obat ini digunakan untuk mengobati berbagai infeksi jamur, terutama infeksi jamur sistemik seperti aspergillosis, kandidiasis, kriptokokosis di mana obat antijamur lain tidak lagi efektif. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. 
Dermatomiosis, kandidiasis, mikosis sistemik, Tinea corporis, Tinea pidea, Tinea kapitis "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. 
Kandidiasis: 1-2 kapsul 1 x per hari selama 3-7 minggu. Dalam kasus invasif dosis ditingkatkan menjadi 2 x per hari. 
Sporotrikosis: 1 kapsul, 1 x per hari selama 3 bulan. 
Parakoksidiodomikosis: 1 kapsul, 1 x per hari selama 6 bulan. 
Kandidiasis vaginal: 2 kapsul, 2x per hari selama 1 hari.
Tinea corporis : 1 kapsul, 1 x per hari selama 15 hari
Tinea pedis : 1 kapsul, 1 x per hari selama 30 hari ", Minum obat segera setelah makan 
Levofloxacin 500 mg 10 Tablet,Antibiotik & Anti Jamur," LEVOFLOXACIN adalah antibiotik golongan fluorokuinolon yang mempunyai spektrum luas, aktif terhadap bakteri gram negatif maupun positif dengan mekanisme kerja menghambat bakteri topoisomerase IV dan DNA-girase, enzim yang diperlukan untuk replikasi DNA, transkripsi, perbaikan, rekombinasi dan transposisi, sehingga menghambat relaksasi DNA superkoil dan kerusakan untai DNA bakteri. Obat ini digunakan untuk infeksi sinusitis maksilaris akut, eksaserbasi bakterial akut pada bronkitis kronik, pneumonia komunitas (community-acquired pneumonia), uncomplicated skin dan skin structure infections, infeksi saluran kemih kompleks (complicated urinary tract infection), dan pielonefritis akut karena mikroorganisme yang sensitif. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS.  
Infeksi sinusitis maksilaris akut, eksaserbasi bakterial akut pada bronkitis kronik, pneumonia komunitas (community-acquired pneumonia), uncomplicated skin dan skin structure infections, infeksi saluran kemih kompleks (complicated urinary tract infection), dan pielonefritis akut karena mikroorganisme yang sensitif. "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.  
Sinusitis bakterial akut  
Dewasa : 500 mg sekali sehari selama 10-14 hari 

Eksaserbasi bakterial akut pada bronkitis kronis  
Dewasa : 500 mg sekali sehari selama 7-10 hari   

Pneumonia  
Dewasa: 500 mg sekali sehari selama 7-14 hari  

Prostatitis bakteri kronis  
Dewasa : 500 mg sekali sehari selama 28 hari
 
Infeksi saluran kemih  
Dewasa : 500 mg sehari sekali selama 7-14 hari  

Pengobatan dan profilaksis pasca pajanan antraks inhalasi  
Dewasa: 500 mg sekali sehari selama 8 minggu.  
Anak 6 bulan dengan berat <50 kg: 8 mg/kg hingga maksimal 250 mg setiap 12 jam,
Anak 6 bulan dengan berat 50 kg: 500 mg 24 jam. Semua dosis harus diberikan selama 60 hari. ", Dikonsumsi sebelum atau sesudah makan 
Cefat 500 mg 10 Kapsul,Antibiotik & Anti Jamur," CEFAT 500 MG KAPSUL merupakan obat antibiotik yang mengandung Cefadroxil 500 mg per kapsul. Cefadroxil merupakan antibiotika golongan Cefalosporin. Antibiotika ini bekerja dengan cara mengikat 1 atau lebih protein pengikat penisilin (PBPs) yang pada gilirannya menghalangi langkah transpeptidasi akhir sintesis peptidoglikan di dinding sel bakteri, sehingga menghambat biosintesis dinding sel dan menahan perakitan dinding sel yang mengakibatkan lisis bakteri. Antibiotik ini digunakan untuk mengatasi infeksi saluran pernafasan, saluran kemih dan kelamin serta infeksi kulit dan jaringan lunak. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS.  
Mengatasi infeksi saluran pernafasan, saluran kemih dan kelamin serta infeksi kulit dan jaringan lunak "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.  
Infeksi kulit dan struktur kulit, Infeksi saluran kemih  
Dewasa: Dosis biasa: 1 atau 2 g setiap hari sebagai dosis tunggal atau dalam 2 dosis terbagi. Dosis individual berdasarkan kerentanan patogen, tingkat keparahan infeksi, dan status klinis pasien.  
Anak: 6 tahun Dosis anjuran:  
<40 kg: 30-50 mg/kg setiap hari sebagai dosis tunggal atau dalam 2 dosis terbagi. Maks: 100 mg/kg setiap hari. >40 kg: Sama seperti dosis dewasa.  

Faringitis streptokokus, Tonsilitis
Dewasa: Untuk kasus yang disebabkan oleh galur Streptococcus pyogenes yang rentan (streptokokus -hemolitik grup A): 1 g sekali sehari atau 500 mg dua kali sehari selama setidaknya 10 hari.  
Anak: Dosis yang dianjurkan: <40 kg: 30 mg/kg setiap hari sebagai dosis tunggal atau dalam 2 dosis terbagi selama minimal 10 hari. Maks: 100 mg/kg setiap hari. >40 kg: Sama seperti dosis dewasa. ", Sesudah makan 
Cefspan Sirup 30 ml,Antibiotik & Anti Jamur," CEFSPAN SIRUP merupakakan obat generik yang mengandung Cefixime 100 mg/5 ml.  Cefixime adalah antibiotik golongan cephalosporin generasi ketiga. Cefixime merupakan antibiotik yang memiliki spektrum luas, aktif terhadap bakteri gram negatif mapun gram positif. Antibiotik ini digunakan untuk mengobati infeksi saluran kemih tanpa komplikasi, otitis media, faringiris dan tonsilitis, serta bronkitis akut dan kronis dengan eksaserbasi akut. Obat ini bekerja sebagai bakterisidal dengan mekanisme kerja obat dengan cara mengikat satu atau lebih penicillin-binding proteins (PBP) yang menghambat transpeptidasi tahap terakhir dari sintesis peptidoglikan di dinding sel bakteri, sehingga menghambat biosintesis dan mencegah pembentukan dinding sel yang mengakibatkan kematian sel bakteri. Dalam menggunakan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS.  
Infeksi saluran kemih tanpa komplikasi, otitis media, (radang rongga gendang telinga), faringitis dan tonsilitis, bronkhitis akut dan kronis serta eksaserbasi (kumatnya penyakit atau gejala penyakit secara mendadak) akut  "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.  
Dewasa: 200-400 mg per hari diberikan sebagai dosis tunggal atau dalam 2 dosis terbagi selama 7 hari, dapat dilanjutkan hingga 14 hari jika perlu, tergantung pada tingkat keparahan infeksi.  

Anak: >6 bulan sampai <10 tahun dengan berat badan <50 kg: 8 mg/kg setiap hari sebagai dosis tunggal atau dalam 2 dosis terbagi.  
>10 tahun dengan berat >50 kg: Sama dengan dosis dewasa.  
Demam tifoid anak: 10-15 mg/KgBB/hari, terbagi dalam 2 dosis, diberikan selama 10 hari. ", Dikonsumsi sebelum atau sesudah makan. Dapat diberikan bersama makanan untuk mengurangi rasa tidak nyaman pada saluran pencernaan. 
Co Amoxiclav 625 mg 10 Tablet,Antibiotik & Anti Jamur," CO AMOXICLAV 625 MG TABLET merupakan obat generik antibiotik kombinasi Amoxicillin 500 mg dan Asam klavulanat 125 mg. Amoxicillin bekerja dengan cara menghancurkan peptidoglikan yang merupakan pelindung dinding sel bakteri. Saat bakteri membelah diri, amoxicillin bekerja menghambat pembentukan peptidoglikan sehingga bakteri mengalami lisis dan mati. Sementara itu Asam klavulanat, suatu -laktam yang secara struktural terkait dengan penisilin, mengikat dan menghambat -laktamase, sehingga mencegah inaktivasi amoksisilin dan memperluas spektrum aktivitas amoksisilin. Dalam penggunaan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. Infeksi saluran pernapasan atas & bawah, GUT, kulit & jaringan lunak, tulang & sendi. "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. 
Dewasa : 3 x sehari 1 tablet. 
Anak-anak : 25 mg/kg BB sehari dalam dosis terbagi tiap 8 jam
 ", Dikonsumsi sesudah makan 
Amoxicillin Sirup 125 mg/5 ml 60 ml,Antibiotik & Anti Jamur," AMOXICILLIN SIRUP merupakan obat antibiotik aminopenisilin semisintetik yang menghambat langkah transpeptidasi akhir sintesis peptidoglikan di dinding sel bakteri dengan mengikat 1 atau lebih protein pengikat penisilin (PBP), sehingga menghambat biosintesis dinding sel dan akhirnya menyebabkan lisis bakteri. Obat ini digunakan untuk infeksi yang disebabkan oleh strain-strain bakteri yang peka spt Staphylococcus bukan penghasil penisilinase, Streptococcus, E.Coli, H.Influenzae, Streptococcus Pneumoniae, Streptococcus Faecalis, P.mirabilia dan N.Gonorrheae (bukan penghasil penisilinase) pada penyakit infeksi kulit dan jaringan lunak, infeksi saluran pernafasan, infeksi saluran genitourinari, dan gonore. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS.  
Penyakit infeksi kulit dan jaringan lunak, infeksi saluran pernafasan, infeksi saluran genitourinari, dan gonore yang disebabkan organisme Gram positif & Gram Negatif yang peka terhadap Amoxicillin "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.  
Dewasa dan Anak 20 mg/kgBB/hari : 250-500 mg.  
Anak dengan BB <20 kg : 20-40 mg/kgBB dalam 2 dosis terbagi tiap 8 jam.  
Infeksi berat Dosis ganda.  
GO akut 2-3 g dosis tunggal. ", Berikan bersama makanan 
Amoxsan Drops 15 ml,Antibiotik & Anti Jamur," AMOXSAN DROPS adalah obat antibiotik yang mengandung Amoxicillin. Amoksisilin adalah aminopenisilin semisintetik yang menghambat langkah transpeptidasi akhir sintesis peptidoglikan di dinding sel bakteri dengan mengikat 1 atau lebih protein pengikat penisilin (PBP), sehingga menghambat biosintesis dinding sel dan akhirnya menyebabkan lisis bakteri. Obat ini digunakan untuk infeksi yang disebabkan oleh strain-strain bakteri yang peka spt Staphylococcus bukan penghasil penisilinase, Streptococcus, E.Coli, H.Influenzae, Streptococcus Pneumoniae, Streptococcus Faecalis, P.mirabilia dan N.Gonorrheae (bukan penghasil penisilinase) pada penyakit infeksi kulit dan jaringan lunak, infeksi saluran pernafasan, infeksi saluran genitourinari, dan gonore. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS.  
Penyakit infeksi kulit dan jaringan lunak, infeksi saluran pernafasan, infeksi saluran genitourinari, dan gonore yang disebabkan organisme Gram positif dan Gram Negatif yang peka terhadap Amoxicillin "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.  
Dewasa dan Anak 20 mg/kgBB/hari: 250-500 mg.  
Anak dengan BB <20 kg : 20-40 mg/kgBB dalam 2 dosis terbagi tiap 8 jam.  
Infeksi berat Dosis ganda.  
GO akut 2-3 g dosis tunggal. ", Dapat diberikan bersama makanan agar diabsorpsi lebih baik dan untuk mengurangi rasa tidak nyaman pada GI 
Amoxsan Forte Dry Sirup 60 ml,Antibiotik & Anti Jamur," AMOXSAN FORTE DRY SIRUP 60 ML adalah obat antibiotik yang mengandung Amoxicillin. Amoksisilin adalah aminopenisilin semisintetik yang menghambat langkah transpeptidasi akhir sintesis peptidoglikan di dinding sel bakteri dengan mengikat 1 atau lebih protein pengikat penisilin (PBP), sehingga menghambat biosintesis dinding sel dan akhirnya menyebabkan lisis bakteri. Obat ini digunakan untuk infeksi yang disebabkan oleh strain-strain bakteri yang peka spt Staphylococcus bukan penghasil penisilinase, Streptococcus, E.Coli, H.Influenzae, Streptococcus Pneumoniae, Streptococcus Faecalis, P.mirabilia dan N.Gonorrheae (bukan penghasil penisilinase) pada penyakit infeksi kulit dan jaringan lunak, infeksi saluran pernafasan, infeksi saluran genitourinari, dan gonore. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS.  
Penyakit infeksi kulit dan jaringan lunak, infeksi saluran pernafasan, infeksi saluran genitourinari, dan gonore yang disebabkan organisme Gram positif & Gram Negatif yang peka terhadap Amoxicillin "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.  
Dewasa dan Anak 20 mg/kgBB/hr : 250-500 mg.  
Anak dengan BB <20 kg : 20-40 mg/kgBB dalam 2 dosis terbagi tiap 8 jam.  
Infeksi berat Dosis ganda.  
GO akut 2-3 g dosis tunggal. ", Dapat diberikan bersama makanan agar diabsorpsi lebih baik dan untuk mengurangi rasa tidak nyaman pada GI 
