product_name,category,deskripsi,indikasi_umum,dosis,aturan_pakai
Ketomed 2% Cream 15 g,Kulit," KETOMED 2% CREAM 15 G adalah obat yang mengandung Ketoconazole. Ketoconazole merupakan agen antijamur imidazol yang bekerja dengan cara menghambat aktivitas CYP450 jamur, sehingga menurunkan biosintesis ergosterol dan menghambat pembentukan membran sel jamur dan juga menghambat beberapa enzim jamur.  
Obat ini digunakan untuk infeksi dermatofita pada kulit atau kuku tangan (tidak pada kuku kaki), kandidiasis mukokutan kronis yang tidak responsif terhadap nistatin dan obat-obat lain, infeksi mikosis sistemik (kandidiasis, paraksidioidomikasis, cocci dioidomycosis, hiptoplasmosis).  "," Infeksi dermatofita pada kulit atau kuku tangan (tidak pada kuku kaki), kandidiasis mukokutan kronis yang tidak responsif terhadap nistatin dan obat-obat lain, infeksi mikosis sistemik (kandidiasis, paraksidioidomikasis, cocci dioidomycosis, hiptoplasmosis). "," Dewasa: Oleskan 1 sampai 2 kali per hari pada tempat yang infeksi.  
Durasi Pengobatan:  P. Versikolor (2-3 minggu), T. Korporis (3-4 minggu), T. Pedis (4-6 minggu),  T. Kruris (2-4 minggu), Infeksi ragi (2-3 minggu), Dermatitis Seboroik (2-4 minggu) ", Oleskan tipis pada bagian yang infeksi. 
Carmed 10% Krim 40 g,Kulit," CARMED 10% KRIM 40 G digunakan untuk mengobati masalah Hiperkeratosis, kekeringan pada iktiosis dan kondisi sejenis yang ditandai oleh kulit kering, kasar, dan bersisik. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. 
Iktiosis dan kulit kering, hiperkeratosis, kulit bersisik (pada psoriasis, dermatitis atopik) "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.
2 x sehari oleskan tipis "," Dioleskan tipis tipis pada bagian yang kering, bersisik atau kulit bermasalah "
Desolex-N Cream 10 g,Kulit," DESOLEX-N CREAM adalah obat yang memiliki kandungan kombinasi kortikosteroid Desonide 0.5 mg/gram dan antibiotik Neomycin Sulphate 5 mg/gram. Desonide adalah kortikosteroid yang memiliki khasiat anti radang dan anti alergi yang kuat. Neomycin Sulphate merupakan antibiotika berspektrum luas terhadap kebanyakan kuman gram positif maupun Gram negatif. Obat ini digunakan untuk kelainan kulit yang disebabkan oleh alergi, radang dan gatal yang terinfeksi maupun yang cenderung terinfeksi seperti dermatitis, dermatitis atopik, dermatitis kontak dan berbagai jenis dermatitis yang lain, psoriasis, Kaligata (urtikaria), Pruritus ani, dan vulvae. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. 
 Dermatitis disertai infeksi, Dermatitis Atopik (alergi herediter/keturunan), Dermatitis Seboroik (berkaitan dengan sekresi minyak berlebihan pada kulit), Pruritus atau gatal-gatal pada Anus dan Vulva/genital external pada wanita, Otitis externa atau peradangan pada telinga bagian luar "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.
 Oleskan krim 2-3 x sehari pada area yang sakit, radang atau gatal ", Dioleskan pada area kulit yang sakit 
Benoson N Cream 5 g,Kulit," BENOSON N CREAM adalah obat topikal kombinasi kortikosteroid Betamethasone valerate dan antibiotik Neomycin sulfate 5 mg. Obat kortikosteroid berguna sebagai anti radang, anti gatal, sedangkan antibiotik berguna untuk membunuh bakteri penyebab infeksi. Betamethasone mencegah dan mengendalikan inflamasi atau peradangan dengan cara menghambat pembentukan protein, menekan perpindahan sel-sel darah putih (leukosit polimorfonuklear) dan fibroblast, serta menstabilkan pembuluh darah dan komponen sel. Neomycine merupakan antibiotik golongan aminoglikosida yang memiliki spektrum luas, yang artinya mampu membunuh berbagai jenis bakteri yang sensitif terhadap Neomycin. Obat ini digunakan untuk meredakan peradangan kulit yang disertai dengan infeksi. Dalam penggunaan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. 
Meringankan inflamasi dari dermatosis yang responsif terhadap kortikosteroid bila terkomplikasi dengan infeksi sekunder yang disebabkan oleh organisme yang rentan terhadap neomisin "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.
Oleskan tipis pada bagian yang sakit 2-3 kali sehari ", oleskan pada bagian tubuh yang diinginkan 
Gentamicin Salep Kulit 0.1% 5 g,Kulit," GENTAMICIN SALEP merupakan antibiotik berbentuk salep yang digunakan untuk mengobati infeksi pada kulit yang disebabkan oleh bakteri, dengan cara mengganggu sintesis protein bakteri dengan mengikat subunit ribosom 30S yang menghasilkan membran sel bakteri yang rusak. Dalam penggunaan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS.   
Untuk pengobatan topikal infeksi primer dan sekunder pada kulit yang disebabkan oleh bakteri yang peka terhadap gentamicin "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.
Krim/Salep Gentamicin dioleskan tipis pada daerah yang sakit sebanyak 3-4 kali sehari sampai tercapai kesembuhan. Daerah yang sakit boleh ditutupi dengan perban (gauze dressing). ", Dioleskan tipis tipis pada kulit yang bermasalah setelah kulit dibersihkan dan sikeringkan. 
Ketomed 2% Scalp Solution 60 ml,Kulit," KETOMED 2% SCALP SOLUTION 60 ML mengandung Ketoconazole. Ketoconazole merupakan agen antijamur imidazol yang bekerja dengan cara menghambat aktivitas CYP450 jamur, sehingga menurunkan biosintesis ergosterol dan menghambat pembentukan membran sel jamur dan juga menghambat beberapa enzim jamur. 
Obat ini digunakan untuk mengobati infeksi kulit kepala seperti demartitis sebaroik ringan, dan ketombe yang disebabkan oleh Pytirosporum ovale. "," Mengobati infeksi kulit kepala seperti demartitis sebaroik ringan, dan ketombe yang disebabkan oleh Pytirosporum ovale "," Pitiriasis versikolor
 Pengobatan: Oleskan pada kulit kepala yang basah sekali sehari selama Maks 5 hari. 
 Pencegahan: Oleskan pada kulit kepala yang basah sekali sehari selama Maks 3 hari sebelum terpapar sinar matahari. 
  
 Dermatitis seboroik & Ketombe 
 Pengobatan: Oleskan pada kulit kulit kepala yang basah 2 x seminggu selama 2-4 minggu. 
 Pencegahan: Oleskan pada kulit kulit kepala yang basah setiap 1-2 minggu sekali. "," Oleskan pada kulit kepala yang basah, diamkan 3-5 menit lalu bilas hingga bersih "
Medi-Klin Gel 15 g,Kulit," MEDI-KLIN GEL adalah obat antibiotik topikal untuk mengobati jerawat yang parah pada orang dewasa dan anak-anak yang berusia minimal 12 tahun. Mediklin Gel mengandung Clindamycin, antibiotik golongan lincosamida semisintetik yang terutama bersifat bakteriostatik. Obat ini digunakan untuk perawatan acne vulgaris/jerawat. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. 
Untuk Pengobatan Acne Vulgaris/Jerawat "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.
Oleskan gel 1-2 x sehari ", Hanya untuk pemakaian luar. Dioleskan pada jerawat 
Hydrocortison Cream 2.5% 5 gr,Kulit," HYDROCORTISON CREAM adalah obat adrenokortikal steroid yang memiliki sifat anti-inflamasi, anti alergi dan anti pruritus pada jaringan kulit. Hydrocortison di gunakan untuk mengobati eksim, inflamasi, kemerahan,serta gatal-gatal pada kulit, beberapa jenis infeksi kulit yang dapat diobati contohnya dermatitis alergi, dermatitis kontak, dermatitis atopi, pruritus anogenital, neurodermatitis. Dalam penggunaan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. 
Dermatitis atopik dan kontak. "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.
Oleskan pada kulit yang bermasalah 1-2 kali per hari. ", oleskan tipis pada bagian yang membutuhkan 
Miconazole 2% Cream 10 g,Kulit," MICONAZOLE CREAM merupakan obat antijamur golongan imidazol yang mengandung miconazole. Krim ini digunakan secara topikal atau pada membran mukosa untuk mengobati infeksi yang disebabkan oleh fungi Trichophyton, Epidermophyton, Microsporum, Candida, dan Malessezia furfur. Miconazol bekerja menghambat biosintesis ergosterol pada jamur dan mengubah komposisi komponen lipid lain di dalam membran, sehingga mengakibatkan nekrosis sel jamur.  "," Krim ini digunakan secara topikal atau pada membran mukosa untuk mengatasi infeksi yang disebabkan oleh fungi, atau digunakan pada terapi Tinea Pedis (kaki atlet), Tinea Kruris & Tinea Korporis yang disebabkan oleh Trikhofiton Rubrum, Trikhofiton Mentagrofits & Epidermofiton Flokosum, kandidiasis Kutaneus (Moniliasis) & Tinea Versikolor. ", Oleskan 2 kali per hari selama 2 sampai 4 minggu. , Dioleskan dengan keadaan bersih pada area kulit yang sakit atau terinfeksi. 
Mupirocin Salep 2% 10 gr,Kulit," MUPIROCIN SALEP adalah salep antibiotik golongan karbepenem. Mupirocin berifat bakteriostatik. Obat ini dmerupakan antibiotik topikal yang digunakan untuk mengatasi penyakit kulit impetigo, atau infeksi kulit lainnya yang disebabkan oleh bakteri Staphylococcus aureus dan Streptococcus pyogenes. Dalam penggunaan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. 
Infeksi bakterial pada kulit seperti impetigo, folikulitis, dan furunkulosis "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.
Dioleskan 3 kali per hari selama 10 hari. ", Dioleskan tipis pada kulit yang bermasalah. 
