product_name,category,deskripsi,indikasi_umum,dosis,aturan_pakai
Symbicort 160 mcg/4.5 mcg Turbuhaler 60 Dosis,Asma," SYMBICORT merupakan obat asma dengan kandungan Budesonide dan Formoterol fumarate. Obat ini digunakan untuk terapi asma dan PPOK (Penyakit Paru Obstruktif Kronik) berat seperti, bronkitis kronis dan emfisema serta riwayat ekserbasi (kekambuhan parah) asma berulang yang disertai dengan keadaan sesak, batuk, mengi, dada terasa berat atau kombinasi dari beberapa gejala di atas. Budesonide termasuk golongan inhalasi kortikosteroid (ICS) yang bekerja menekan inflamasi pada saluran nafas. Sedangkan, formoterol merupakan golongan long-acting beta agonis (LABA). Formoterol membantu pembukaan dan relaksasi dari otot pada saluran pernafasan, sehingga mempermudah pernafasan.  Dalam penggunaan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS.  
Terapi reguler untuk asma di mana diperlukan terapi kombinasi inhalasi kortikosteroid dan agonis-beta kerja panjang, Terapi untuk PPOK berat dan adanya riwayat eksaserbasi berulang.  "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER. 
Terapi pemeliharaan dan pereda asma : 
Dewasa dan remaja usia di atas 12 tahun : Dosis tergantung dari beratnya gejala, 2 inhalasi perhari. Dosis pemeliharaan : 2 x sehari 2 inhalasi. 

PPOK : 
Dewasa : 2 inhalasi 2 kali sehari 
 ", Disemprotkan ke dalam mulut sambil dihirup 
Neo Napacin 4 Tablet,Asma," NEO NAPACIN mengandung Theophylline dan Ephedrine, digunakan untuk meringankan sesak napas. ", Untuk meringankan dan mengatasi penyakit asma bronchial. ," Dewasa : 3 x per hari 1 tablet. 
Anak-anak (6 - 12 tahun) : 3 x per hari 1/2 tablet. ", Dikonsumsi sesudah makan 
Seretide Diskus 50/250 mcg,Asma," SERETIDE DISKUS 250 merupakan obat asma yang mengandung Salmeterol (golongan beta-agonis kerja panjang) dan Fluticasone Propionate (golongan kortikosteroid). Obat ini digunakan untuk mengobati penyakit pernapasan seperti asma, bronkitis, emfisema, dan PPOK (Penyakit Paru Obstruktif Kronis). Seretide bekerja dengan cara memperlebar saluran udara di paru-paru, sehingga udara dapat mengalir keluar masuk paru-paru dengan lancar. Dalam penggunaan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. 
Untuk terapi rutin penyakit penyumbatan saluran nafas, termasuk asma "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.
Penyakit Obstruksi Saluran Nafas yang Reversible : 
Dewasa dan anak usia di atas 4 tahun : 1 inhalasi (hirup), 2x sehari. 

PPOK : 
Dewasa : 1 1 inhalasi (hirup), 2x sehari.  "," Letakkan SERETIDE DISKUS secara horizontal, buka penutup sampai berbunyi ""klik"", dorong tuas, kemudian arahkan tegak lurus pada mulut, hirup serbuk inhaler dalam-dalam, tahan napas 10 detik kemudian buang napas sedikit demi sedikit melalui mulut "
Symbicort 160 mcg/4.5 mcg Turbuhaler 120 Dosis,Asma," SYMBICORT merupakan obat asma dengan kandungan Budesonide dan Formoterol fumarate. Obat ini digunakan untuk terapi asma dan PPOK (Penyakit Paru Obstruktif Kronik) berat seperti, bronkitis kronis dan emfisema serta riwayat ekserbasi (kekambuhan parah) asma berulang yang disertai dengan keadaan sesak, batuk, mengi, dada terasa berat atau kombinasi dari beberapa gejala di atas. Dalam penggunaan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER. ", Terapi reguler untuk Asma dimana kombinasi inhalasi Kortikosteroid & agonis-Beta2 'long acting' adalah sesuai. Terapi PPOK berat dan riwayat exaserbasi berulang ," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.
ASMA - terapi pereda & pemeliharaan : 
Dewasa dan remaja >= 12 tahun : Dosis tergantung pada keparahan penyakit, 2 inhalasi perhari. Dosis pemeliharaan : 2 x sehari 2 inhalasi. 
Terapi pemeliharaan : 
Dewasa dan remaja > ", Disemprotkan kedalam mulut sambil dihirup 
Velutine Inhalation Solution 2.5 mg,Asma, VELUTINE merupakan obat yang digunakan untuk mengobati penyakit pada saluran pernafasan seperti asma dan penyakit paru obstruktif kronik (PPOK). Ventolin mengandung salbutamol Obat ini bekerja dengan cara merangsang secara selektif reseptor beta-2 adrenergik terutama pada otot bronkus. hal ini menyebabkan terjadinya bronkodilatasi karena otot bronkus mengalami relaksasi. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. ," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. 
Penatalaksanaan & pencegahan serangan asma, penanganan rutin bronkospasme kronik yang tidak responsif terhadap terapi konvensional; asma akut berat (status asmatikus) "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.
Dewasa & anak Awal 2.5 mg, dapat diulangi hingga 4 x perhari dengan nebulizer. ", Digunakan untuk nebulizer 
Budesma 0.25 mg/ml Inhalant 2 ml,Asma, Budesma 0.25 mg/ml Inhalant merupakan sediaan inhalasi dengan kandungan budesonid yang berguna dalam pengobatan asma bronkial. Budesonide adalah glukokortikoid yang memiliki aksi antiinflamasi lokal yang tinggi. Mekanisme kerja anti-inflamasi budesonid seperti penghambatan pelepasan mediator inflamasi dan penghambatan respon imun yang dimediasi sitokin. Dalam penggunaan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER. ," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. 
Pengobatan asma bronkial. "," Asma berat atau mengurangi kortikosteroid oral : 
Dosis awal: Dewasa & anak =12 th 1-2 mg 2 x sehari. Anak 3 - 12 th 0.5-1 mg 2 x sehari. 
Pemeliharaan: Dosis individual. Dosis yang dianjurkan: Dewasa 0.5-1 mg 2 x sehari. Anak 3 - 12 th 0.25 - 0.5 mg 2 x sehari. "," BUDESMA harus diberikan dari nebulizer yang sesuai. Isi yang cocok untuk sebagian besar nebulizer adalah 2-4 ml.
Beberapa sedimentasi dapat terjadi selama penyimpanan BUDESMA. Jika ini tidak mudah disuspensikan kembali sepenuhnya setelah dikocok, obat harus dibuang. "
Flixotide 0.5 mg/2 ml 5 Nebules,Asma," FLIXOTIDE 0.5 MG/2 ML 5 NEBULES di gunakan untuk mengobati profilaksis pada asma ringan, sedang & berat pada orang dewasa dan anak-anak usia di atas 1 tahun. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. 
Meredakan gejala dan eksaserbasi asma pada pasien yang sebelumnya diterapi dengan bronkodilator saja atau dengan terapi pencegahan lain, pencegahan asma berat pada pasien > 16 thn, terapi eksaserbasi akut asma ringan sampai sedang pada anak-remaja "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.
16 thn : 1-4 ampul 2x sehari, 4-16 thn : 2 ampul 2x sehari ", Obat di masukkan dalam alat nebulizer kemudian diuapkan sampai cairan obat dalam alat habis 
Profilas Sirup 60 ml,Asma," PROFILAS mengandung Ketotifen Hydrogen Fumarate yang digunakan untuk terapi pencegahan jangka panjang asma bronkial. Namun, obat ini tidak efektif jika diberikan pada kondisi asma yang sedang berlangsung. Selain itu, Profilas juga dapat digunakan untuk meredakan rinitis akibat alergi serta konjungtivis. Zat aktif Profilas, Ketotifen, merupakan antagonis histamin tidak kompetitif terhadap reseptor H1. Ketotifen menghambat mediator sel matosit yang kaya akan histamin dan heparin, yaitu zat yang berperan dalam proses alergi dan anafilaksis. Ketotifen juga menyeimbangkan sel matosit sehingga hiperaktivitas dan alergi pada saluran pernapasan tidak terjadi. Dalam penggunaan obat ini harus SESUAI DENGAN PETUNJUK DOKTER. "," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. 
Profilaksis jangka panjang pada Asma Bronkhial, terapi Rinitis Alergi dan Konjungtivitis "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.
Anak : 0.125 mL/kg BB. Anak dengan BB 14-18 kg : 2 mL. Anak dengan BB 19-25 kg : 3 mL. Anak dengan BB 26-35 kg : 4 mL. Anak dengan BB > 35 kg : 5 mL. Diberikan 2 kali sehari ", Sesudah makan 
Astharol Sirup 60 ml,Asma, - ," Bronkhospasme pada semua jenis Asma Bronkhial, Bronkhitis Khronik dan Emfisema. "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.
Dewasa : 1-2 sendok takar 5 mL, 
Anak 6-12 tahun : 1 sendok takar 5 mL, 
Anak 2-6 tahun : 0.5-1 sendok takar 5 mL,
Semua dosis diberikan 3-4 x sehari. ", Saat perut kosong 
Berotec MDI 100 mcg/Puff 10 ml,Asma, BEROTEC MDI 100 MCG/PUFF 10 ML merupakan sediaan berupa inhaler yang mengandung zat aktif Fenoterol hydrobromide. Obat ini digunakan untuk mengatasi serangan asma akut dan penyakit paru obstruktid kronis lainnya yang menyebabkan penyempitan jalan napas. Dalam penggunaan obat ini HARUS SESUAI DENGAN PETUNJUK DOKTER. ," INFORMASI OBAT INI HANYA UNTUK KALANGAN MEDIS. 
Episode Asma Akut, pencegahan Asma yang timbul akibat aktivitas fisik, Asma Bronkhial & kondisi2 lain dimana terjadi penyempitan saluran pernafasan yang bersifat reversibel "," PENGGUNAAN OBAT INI HARUS SESUAI DENGAN PETUNJUK DOKTER.
Episode Asma Akut : 1 puff/semprot, jika pernapasan tidak tampak membaik sesudah 5 menit, dapat diberikan semprotan/puff ke-2.
Pencegahan Asma akibat aktivitas fisik, Asma Bronkial dan kondisi2 dengan ", Ditentukan dokter & sesuai kebutuhan 
