product_name,category,deskripsi,indikasi_umum,dosis,aturan_pakai
dextamine sirup 60 ml,alergi," dextamine sirup merupakan obat dengan kandungan dexamethasone  glukokortikoid  dan dexchlorpheniramine maleate  obat ini bekerja sebagai antiinflamasi dan antialergi antihistamin   
dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  "," informasi obat ini hanya untuk kalangan medis   
mengatasi rhinitis alergi  radang selaput lendir   alergi obat  asma  hay fever  dan dermatitis kontak ataupun atopik  "," penggunaan obat ini harus sesuai dengan petunjuk dokter 
dewasa   1 2 sendok takar  5 10 ml   diminum 3 kali sehari    
anak   1 2 sendok takar  2 5 ml   diminum 3 kali sehari  ", sesudah makan 
cerini 10 mg 10 kaplet,alergi, cerini mengandung cetirizine 10 mg  cetirizine merupakan antihistamin yang secara kompetitif dan selektif menghambat reseptor h1 di saluran pencernaan  pembuluh darah  dan saluran pernapasan  obat ini diindikasikan untuk mengobati rinitis menahun  rinitis alergi seasonal  konjungtivitis  pruritus  urtikaria idiopati kronis  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
 rinitis menahun  rinitis alergi seasonal  konjungtivitis  pruritus  urtikaria idiopati kronis  "," penggunaan obat ini harus sesuai dengan petunjuk dokter  
 kondisi alergi
 dosis yang dianjurkan  
 dewasa   anak umur  12 tahun  10 mg sekali sehari  
 anak umur 2 6 tahun  2 5 mg dua kali sehari  
 anak umur 6 12 tahun  5 mg dua kali sehari  
 lansia  belum ada data untuk menurunkan dosis pada pasien lansia  
 insufisiensi ginjal  dosis 1 2 kali dosis yang dianjurkan  ", sebelum atau sesudah makan 
amoxsan forte dry sirup 60 ml,antibiotik   anti jamur, amoxsan forte dry sirup 60 ml adalah obat antibiotik yang mengandung amoxicillin  amoksisilin adalah aminopenisilin semisintetik yang menghambat langkah transpeptidasi akhir sintesis peptidoglikan di dinding sel bakteri dengan mengikat 1 atau lebih protein pengikat penisilin  pbp   sehingga menghambat biosintesis dinding sel dan akhirnya menyebabkan lisis bakteri  obat ini digunakan untuk infeksi yang disebabkan oleh strain strain bakteri yang peka spt staphylococcus bukan penghasil penisilinase  streptococcus  e coli  h influenzae  streptococcus pneumoniae  streptococcus faecalis  p mirabilia dan n gonorrheae  bukan penghasil penisilinase  pada penyakit infeksi kulit dan jaringan lunak  infeksi saluran pernafasan  infeksi saluran genitourinari  dan gonore  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis   
penyakit infeksi kulit dan jaringan lunak  infeksi saluran pernafasan  infeksi saluran genitourinari  dan gonore yang disebabkan organisme gram positif   gram negatif yang peka terhadap amoxicillin "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
dewasa dan anak 20 mg kgbb hr   250 500 mg   
anak dengan bb  20 kg   20 40 mg kgbb dalam 2 dosis terbagi tiap 8 jam   
infeksi berat dosis ganda   
go akut 2 3 g dosis tunggal  ", dapat diberikan bersama makanan agar diabsorpsi lebih baik dan untuk mengurangi rasa tidak nyaman pada gi 
clindamycin 300 mg 10 kapsul,antibiotik   anti jamur, clindamycin merupakan antibiotik yang bekerja dengan cara menghambat sintesis protein bakteri dengan mengikat subunit ribosom 50s secara reversibel  sehingga mencegah pembentukan ikatan peptida  perakitan ribosom  dan proses translasi  antibiotik ini digunakan untuk infeksi yang disebabkan oleh organisme yang rentan misalnya strep  penumococci   staph disaluran pernapasan termasuk emfisema  pneumonitis anaerob   abses paru  kulit   jaringan lunak  septikemia  infeksi intraabdominal  infeksi ginekologi termasuk endometritis  selulitis pelvis  infeksi pasca operasi  infeksi tulang   sendi  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis    
antibiotik ini digunakan untuk infeksi yang disebabkan oleh organisme yang rentan misalnya strep  penumococci   staph disaluran pernapasan termasuk emfisema  pneumonitis anaerob   abses paru  kulit   jaringan lunak  septikemia  infeksi intraabdominal  infeksi ginekologi termasuk endometritis  selulitis pelvis  infeksi pasca operasi  infeksi tulang   sendi  "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
dewasa    
infeksi berat   150   300 mg tiap 6 jam   
infeksi sangat berat   300   450 mg tiap 6 jam    

anak   infeksi berat   3   6 mg kg bb tiap 6 jam tergantung pada tingkat keparahan infeksi    

durasi terapi setidaknya 10 hari berturut turut  ", sesudah makan 
amoxsan drops 15 ml,antibiotik   anti jamur, amoxsan drops adalah obat antibiotik yang mengandung amoxicillin  amoksisilin adalah aminopenisilin semisintetik yang menghambat langkah transpeptidasi akhir sintesis peptidoglikan di dinding sel bakteri dengan mengikat 1 atau lebih protein pengikat penisilin  pbp   sehingga menghambat biosintesis dinding sel dan akhirnya menyebabkan lisis bakteri  obat ini digunakan untuk infeksi yang disebabkan oleh strain strain bakteri yang peka spt staphylococcus bukan penghasil penisilinase  streptococcus  e coli  h influenzae  streptococcus pneumoniae  streptococcus faecalis  p mirabilia dan n gonorrheae  bukan penghasil penisilinase  pada penyakit infeksi kulit dan jaringan lunak  infeksi saluran pernafasan  infeksi saluran genitourinari  dan gonore  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis   
penyakit infeksi kulit dan jaringan lunak  infeksi saluran pernafasan  infeksi saluran genitourinari  dan gonore yang disebabkan organisme gram positif dan gram negatif yang peka terhadap amoxicillin "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
dewasa dan anak 20 mg kgbb hari  250 500 mg   
anak dengan bb  20 kg   20 40 mg kgbb dalam 2 dosis terbagi tiap 8 jam   
infeksi berat dosis ganda   
go akut 2 3 g dosis tunggal  ", dapat diberikan bersama makanan agar diabsorpsi lebih baik dan untuk mengurangi rasa tidak nyaman pada gi 
amoxicillin sirup 125 mg 5 ml 60 ml,antibiotik   anti jamur, amoxicillin sirup merupakan obat antibiotik aminopenisilin semisintetik yang menghambat langkah transpeptidasi akhir sintesis peptidoglikan di dinding sel bakteri dengan mengikat 1 atau lebih protein pengikat penisilin  pbp   sehingga menghambat biosintesis dinding sel dan akhirnya menyebabkan lisis bakteri  obat ini digunakan untuk infeksi yang disebabkan oleh strain strain bakteri yang peka spt staphylococcus bukan penghasil penisilinase  streptococcus  e coli  h influenzae  streptococcus pneumoniae  streptococcus faecalis  p mirabilia dan n gonorrheae  bukan penghasil penisilinase  pada penyakit infeksi kulit dan jaringan lunak  infeksi saluran pernafasan  infeksi saluran genitourinari  dan gonore  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis   
penyakit infeksi kulit dan jaringan lunak  infeksi saluran pernafasan  infeksi saluran genitourinari  dan gonore yang disebabkan organisme gram positif   gram negatif yang peka terhadap amoxicillin "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
dewasa dan anak 20 mg kgbb hari   250 500 mg   
anak dengan bb  20 kg   20 40 mg kgbb dalam 2 dosis terbagi tiap 8 jam   
infeksi berat dosis ganda   
go akut 2 3 g dosis tunggal  ", berikan bersama makanan 
co amoxiclav 625 mg 10 tablet,antibiotik   anti jamur, co amoxiclav 625 mg tablet merupakan obat generik antibiotik kombinasi amoxicillin 500 mg dan asam klavulanat 125 mg  amoxicillin bekerja dengan cara menghancurkan peptidoglikan yang merupakan pelindung dinding sel bakteri  saat bakteri membelah diri  amoxicillin bekerja menghambat pembentukan peptidoglikan sehingga bakteri mengalami lisis dan mati  sementara itu asam klavulanat  suatu  laktam yang secara struktural terkait dengan penisilin  mengikat dan menghambat  laktamase  sehingga mencegah inaktivasi amoksisilin dan memperluas spektrum aktivitas amoksisilin  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  , informasi obat ini hanya untuk kalangan medis  infeksi saluran pernapasan atas   bawah  gut  kulit   jaringan lunak  tulang   sendi  ," penggunaan obat ini harus sesuai dengan petunjuk dokter  
dewasa   3 x sehari 1 tablet  
anak anak   25 mg kg bb sehari dalam dosis terbagi tiap 8 jam
 ", dikonsumsi sesudah makan 
cefspan sirup 30 ml,antibiotik   anti jamur, cefspan sirup merupakakan obat generik yang mengandung cefixime 100 mg 5 ml   cefixime adalah antibiotik golongan cephalosporin generasi ketiga  cefixime merupakan antibiotik yang memiliki spektrum luas  aktif terhadap bakteri gram negatif mapun gram positif  antibiotik ini digunakan untuk mengobati infeksi saluran kemih tanpa komplikasi  otitis media  faringiris dan tonsilitis  serta bronkitis akut dan kronis dengan eksaserbasi akut  obat ini bekerja sebagai bakterisidal dengan mekanisme kerja obat dengan cara mengikat satu atau lebih penicillin binding proteins  pbp  yang menghambat transpeptidasi tahap terakhir dari sintesis peptidoglikan di dinding sel bakteri  sehingga menghambat biosintesis dan mencegah pembentukan dinding sel yang mengakibatkan kematian sel bakteri  dalam menggunakan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis   
infeksi saluran kemih tanpa komplikasi  otitis media   radang rongga gendang telinga   faringitis dan tonsilitis  bronkhitis akut dan kronis serta eksaserbasi  kumatnya penyakit atau gejala penyakit secara mendadak  akut  "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
dewasa  200 400 mg per hari diberikan sebagai dosis tunggal atau dalam 2 dosis terbagi selama 7 hari  dapat dilanjutkan hingga 14 hari jika perlu  tergantung pada tingkat keparahan infeksi   

anak   6 bulan sampai  10 tahun dengan berat badan  50 kg  8 mg kg setiap hari sebagai dosis tunggal atau dalam 2 dosis terbagi   
 10 tahun dengan berat  50 kg  sama dengan dosis dewasa   
demam tifoid anak  10 15 mg kgbb hari  terbagi dalam 2 dosis  diberikan selama 10 hari  ", dikonsumsi sebelum atau sesudah makan  dapat diberikan bersama makanan untuk mengurangi rasa tidak nyaman pada saluran pencernaan  
cefat 500 mg 10 kapsul,antibiotik   anti jamur, cefat 500 mg kapsul merupakan obat antibiotik yang mengandung cefadroxil 500 mg per kapsul  cefadroxil merupakan antibiotika golongan cefalosporin  antibiotika ini bekerja dengan cara mengikat 1 atau lebih protein pengikat penisilin  pbps  yang pada gilirannya menghalangi langkah transpeptidasi akhir sintesis peptidoglikan di dinding sel bakteri  sehingga menghambat biosintesis dinding sel dan menahan perakitan dinding sel yang mengakibatkan lisis bakteri  antibiotik ini digunakan untuk mengatasi infeksi saluran pernafasan  saluran kemih dan kelamin serta infeksi kulit dan jaringan lunak  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis   
mengatasi infeksi saluran pernafasan  saluran kemih dan kelamin serta infeksi kulit dan jaringan lunak "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
infeksi kulit dan struktur kulit  infeksi saluran kemih  
dewasa  dosis biasa  1 atau 2 g setiap hari sebagai dosis tunggal atau dalam 2 dosis terbagi  dosis individual berdasarkan kerentanan patogen  tingkat keparahan infeksi  dan status klinis pasien   
anak  6 tahun dosis anjuran   
 40 kg  30 50 mg kg setiap hari sebagai dosis tunggal atau dalam 2 dosis terbagi  maks  100 mg kg setiap hari   40 kg  sama seperti dosis dewasa   

faringitis streptokokus  tonsilitis
dewasa  untuk kasus yang disebabkan oleh galur streptococcus pyogenes yang rentan  streptokokus  hemolitik grup a   1 g sekali sehari atau 500 mg dua kali sehari selama setidaknya 10 hari   
anak  dosis yang dianjurkan   40 kg  30 mg kg setiap hari sebagai dosis tunggal atau dalam 2 dosis terbagi selama minimal 10 hari  maks  100 mg kg setiap hari   40 kg  sama seperti dosis dewasa  ", sesudah makan 
levofloxacin 500 mg 10 tablet,antibiotik   anti jamur, levofloxacin adalah antibiotik golongan fluorokuinolon yang mempunyai spektrum luas  aktif terhadap bakteri gram negatif maupun positif dengan mekanisme kerja menghambat bakteri topoisomerase iv dan dna girase  enzim yang diperlukan untuk replikasi dna  transkripsi  perbaikan  rekombinasi dan transposisi  sehingga menghambat relaksasi dna superkoil dan kerusakan untai dna bakteri  obat ini digunakan untuk infeksi sinusitis maksilaris akut  eksaserbasi bakterial akut pada bronkitis kronik  pneumonia komunitas  community acquired pneumonia   uncomplicated skin dan skin structure infections  infeksi saluran kemih kompleks  complicated urinary tract infection   dan pielonefritis akut karena mikroorganisme yang sensitif  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis   
infeksi sinusitis maksilaris akut  eksaserbasi bakterial akut pada bronkitis kronik  pneumonia komunitas  community acquired pneumonia   uncomplicated skin dan skin structure infections  infeksi saluran kemih kompleks  complicated urinary tract infection   dan pielonefritis akut karena mikroorganisme yang sensitif  "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
sinusitis bakterial akut  
dewasa   500 mg sekali sehari selama 10 14 hari 

eksaserbasi bakterial akut pada bronkitis kronis  
dewasa   500 mg sekali sehari selama 7 10 hari   

pneumonia  
dewasa  500 mg sekali sehari selama 7 14 hari  

prostatitis bakteri kronis  
dewasa   500 mg sekali sehari selama 28 hari
 
infeksi saluran kemih  
dewasa   500 mg sehari sekali selama 7 14 hari  

pengobatan dan profilaksis pasca pajanan antraks inhalasi  
dewasa  500 mg sekali sehari selama 8 minggu   
anak 6 bulan dengan berat  50 kg  8 mg kg hingga maksimal 250 mg setiap 12 jam 
anak 6 bulan dengan berat 50 kg  500 mg 24 jam  semua dosis harus diberikan selama 60 hari  ", dikonsumsi sebelum atau sesudah makan 
itraconazole 100 mg 10 kapsul,antibiotik   anti jamur, itraconazole 100 mg kapsul adalah obat antifungal turunan triazol  yang bekerja dengan cara menghambat aktivitas cyp450 jamur  sehingga menurunkan biosintesis ergosterol dan menghambat pembentukan membran sel jamur  obat ini digunakan untuk mengobati berbagai infeksi jamur  terutama infeksi jamur sistemik seperti aspergillosis  kandidiasis  kriptokokosis di mana obat antijamur lain tidak lagi efektif  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis  
dermatomiosis  kandidiasis  mikosis sistemik  tinea corporis  tinea pidea  tinea kapitis "," penggunaan obat ini harus sesuai dengan petunjuk dokter  
kandidiasis  1 2 kapsul 1 x per hari selama 3 7 minggu  dalam kasus invasif dosis ditingkatkan menjadi 2 x per hari  
sporotrikosis  1 kapsul  1 x per hari selama 3 bulan  
parakoksidiodomikosis  1 kapsul  1 x per hari selama 6 bulan  
kandidiasis vaginal  2 kapsul  2x per hari selama 1 hari 
tinea corporis   1 kapsul  1 x per hari selama 15 hari
tinea pedis   1 kapsul  1 x per hari selama 30 hari ", minum obat segera setelah makan 
trichodazol 500 mg 10 tablet,antibiotik   anti jamur, trichodazol 500 mg 10 tablet mengandung zat aktif metronidazole  metronidazol berinteraksi dengan dna mikroba untuk memecahkan untai dan struktur heliksnya yang menyebabkan penghambatan sintesis protein  degradasi  dan kematian sel bakteri  obat ini digunakan untuk pengobatan uretritis dan vaginitis karena trichomonas vaginalis  amoebiasis intestinal dan hepar  pencegahan infeksi anaerob pasca operasi  giardiasis karena giardia lambliasis  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter ," informasi obat ini hanya untuk kalangan medis    
pengobatan uretritis dan vaginitis karena trichomonas vaginalis  amoebiasis intestinal dan hepar  pencegahan infeksi anaerob pasca operasi  giardiasis karena giardia lambliasis "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
trikomoniasis  dewasa   2000 mg sebagai dosis tunggal atau 200 mg 3 x sehari  selama 7 hari atau 400 mg 2 x sehari selama 5 7 hari   
anak   40 mg kg sebagai dosis tunggal atau 15 30 mg kg setiap hari dalam 2 3 dosis terbagi  maks  2 000 mg dosis   

profilaksis infeksi bakteri anaerob pasca operasi  
dewasa   400 mg 8 jam dalam 24 jam sebelum operasi diikuti dengan iv atau dosis rektal pasca operasi sampai terapi oral memungkinkan  maks  4 000 mg setiap hari   
anak  bayi baru lahir  40 minggu 10 mg kg sebagai dosis tunggal sebelum operasi   12 tahun 20 30 mg kg sebagai dosis tunggal diberikan 1 2 jam sebelum operasi   

giardiasis  
dewasa  2 000 mg 1 x sehari selama 3 hari atau 400 mg 3 x sehari selama 5 hari atau 500 mg 2 x sehari selama 7 10 hari  alternatifnya  15 40 mg kg setiap hari dalam 2 3 dosis terbagi   
anak 1 3 tahun   50 mg sekali sehari selama 3 hari  anak  3 7 tahun   600 800 mg 1 x sehari selama 3 hari   
anak  7 10 tahun  1 000 mg sekali sehari selama 3 hari   
anak  10 tahun sama seperti dosis dewasa   
alternatifnya  15 40 mg kg setiap hari dalam 2 3 dosis terbagi   

amoebiasis  
dewasa  800 mg 3 x sehari selama 5 hari  infeksi usus   400 800 mg selama 5 10 hari  infeksi ekstra usus  atau 35 50 mg   kg setiap hari dalam 3 dosis terbagi selama 5 10 hari  maks  2 400 mg setiap hari   
anak 1 3 tahun   200 mg 3 x sehari selama 5 hari  usus   100 200 mg 3 x sehari selama 5 10 hari   
anak 3 7 tahun   200 mg 4 x sehari selama 5 hari  ekstra usus   100 200 mg 4 x sehari selama 5 10 hari  7 10 tahun 400 mg 3 x sehari selama 5 hari  ekstra usus   400 800 3 x sehari selama 5 10 hari atau 35 50 mg kg setiap hari dalam 3 dosis terbagi selama 5 10 hari  maks  2 400 mg setiap hari   

infeksi bakteri anaerob  
dewasa  awalnya  800 mg diikuti 400 mg setiap 8 jam biasanya selama sekitar 7 hari   
anak   8 minggu 15 mg kg sekali sehari atau dibagi menjadi 7 5 mg kg setiap 12 jam   8 minggu sampai 12 tahun 20 30 mg kg sebagai dosis tunggal atau dibagi menjadi 7 5 mg kg setiap 8 jam selama 7 hari  dosis harian dapat ditingkatkan menjadi 40 mg kg berdasarkan beratnya infeksi  ", sesudah makan 
amoxsan 500 mg 10 kapsul,antibiotik   anti jamur, amoxsan adalah obat antibiotik yang mengandung amoxicillin  amoksisilin adalah aminopenisilin semisintetik yang menghambat langkah transpeptidasi akhir sintesis peptidoglikan di dinding sel bakteri dengan mengikat 1 atau lebih protein pengikat penisilin  pbp   sehingga menghambat biosintesis dinding sel dan akhirnya menyebabkan lisis bakteri  obat ini digunakan untuk infeksi yang disebabkan oleh strain strain bakteri yang peka spt staphylococcus bukan penghasil penisilinase  streptococcus  e coli  h influenzae  streptococcus pneumoniae  streptococcus faecalis  p mirabilia dan n gonorrheae  bukan penghasil penisilinase  pada penyakit infeksi kulit dan jaringan lunak  infeksi saluran pernafasan  infeksi saluran genitourinari  dan gonore  dalam penggunaan obat ini harus sesuai dengan petunjuk dokter  ," informasi obat ini hanya untuk kalangan medis    
penyakit infeksi kulit dan jaringan lunak  infeksi saluran pernafasan  infeksi saluran genitourinari  dan gonore yang disebabkan organisme gram positif   gram negatif yang peka terhadap amoxicillin "," penggunaan obat ini harus sesuai dengan petunjuk dokter   
dewasa dan anak 20 mg kgbb hr   250 500 mg   
anak dengan bb  20 kg   20 40 mg kgbb dalam 2 dosis terbagi tiap 8 jam   
infeksi berat dosis ganda   
go akut 2 3 g dosis tunggal  ", sesudah makan 
